,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
5247,5248,@@1940272,women,tz,"Maida noted that political issues should not twist women away from matters of development , the important thing is peace , and women must wake up , since they need economic revolution through peaceful means .",1,3,[0 0 0 1 0 0 0],208,0,0,0,1,0,0,0
1446,1447,@@1867976,vulnerable,tz,"This is a new education programme introduced in this district to ensure that each vulnerable girl and boy in this district is educated , protected , respected and valued and grows up to turn the tide of poverty .",1,3,[1 0 0 0 1 0 0],212,1,0,0,0,1,0,0
7962,7963,@@14091354,poor-families,za,""""""" As a family , my father was a policeman and he used to come home with food ( monthly ) , and my mother used to pack small parcels and we used to give them to the poor families .""",1,3,[1 1 0 0 0 0 0],182,1,1,0,0,0,0,0
9487,9488,@@4719088,hopeless,jm,"That foundation became an oasis for Grant 's Pen residents , and as they embraced our motto , ' Doing What Love Requires ' , political tensions eased and hopeless young people were able to get skills training as the foundation partnered with HEART Trust/NTA to make them employable .",1,4,[1 0 1 0 0 1 0],283,1,0,1,0,0,1,0
6048,6049,@@21894929,homeless,sg,"After that , she decided that she would not continue with a collection drive as it was cumbersome and decided to look for a single sponsor . But soon , cash-rich people started approaching her and gave her money to build shelters for the homeless .",1,3,[1 1 0 0 0 0 0],248,1,1,0,0,0,0,0
999,1000,@@16791902,in-need,gb,"""A source told the Mirror : """" Madonna has a deep affiliation with Malawi and has always wanted to do what she can to help those in need .""",1,3,[1 0 0 0 0 0 0],139,1,0,0,0,0,0,0
1762,1763,@@4231652,refugee,au,"As the Gillard government 's proposed ' ' Malaysia solution ' ' and refugee swap deal inches closer to official ratification , with reports a draft agreement has been reached , more than 400 suspected asylum seekers are awaiting their fate on the small island , placing a strain on the already severely stretched infrastructure .",1,4,[1 0 0 0 0 1 0],329,1,0,0,0,0,1,0
2778,2779,@@10362804,women,bd,""""""" We have a real opportunity to accelerate the development of mobile technologies that can save lives , help women reach their potential and boost the growth of emerging economies for Britain to trade with . A more prosperous , connected and stable world is firmly in our national interest . """"""",1,3,[1 0 0 0 0 0 0],297,1,0,0,0,0,0,0
2928,2929,@@14098244,disabled,gb,A little bit of funding opened up a world of fun for disabled children at Mabel Pritchard School in Oxford,1,3,[1 1 1 0 0 0 0],106,1,1,1,0,0,0,0
6508,6509,@@60102259,homeless,tz,""""""" Evros is not just the border , """" he said . """" Evros is here in Thessaloniki . They are here , homeless , without any provision of service . """"""",1,4,[0 0 0 0 0 1 0],148,0,0,0,0,0,1,0
9086,9087,@@20642547,vulnerable,nz,""""""" People on low incomes must be protected from these unscrupulous operators who are preying on our most vulnerable .""",1,3,[1 0 0 1 0 1 0],119,1,0,0,1,0,1,0
76,77,@@22454828,homeless,nz,"In September , Major Nottle set off on foot from Melbourne to Canberra to plead for a national solution to the homeless problem .",1,3,[1 1 0 0 0 0 0],129,1,1,0,0,0,0,0
8553,8554,@@4027690,poor-families,gb,"The school is doing fine . It has the total number of 19 teaching staff , 2 administrative staff , 1 librarian and 2 supportive staff . The total number of student is 392 , out of these 97 are from SOS Children 's Village , and 100 are from the scholarship programme and the rest from the community around . The scholarship programme was introduced to rescue children from our target i.e. children from poor families , those at risk of losing parental care and those who have lost their parents . The organization provides them with all school materials including uniforms and exercise books .",1,4,[1 0 0 0 0 0 0],593,1,0,0,0,0,0,0
6240,6241,@@26222704,homeless,ca,"A lot of people just don ? ? ? t recognize the extent of what we ? ? ? re doing in the community , that there are people living with homelessness and how we ? ? ? re bringing them to a life of self-sufficiency and independence .",1,4,[1 0 0 0 0 0 0],228,1,0,0,0,0,0,0
5828,5829,@@3332562,refugee,ie,"Bus driver Cathal Carroll asks if I 've heard the news this morning . I have n't . Four thousand souls have just been rescued from the waters of the Mediterranean , he says . All of them African refugees . All fleeing hunger and persecution in their native lands . What do I think about that ?",1,4,[1 0 1 0 0 1 0],293,1,0,1,0,0,1,0
2403,2404,@@26142715,disabled,nz,""""""" Disabled people are facing a real range of stigma and discrimination , which means there is a risk for this bill that it will be a Clayton 's Choice for disabled people , """" she said .""",1,2,[0 0 1 0 0 0 0],189,0,0,1,0,0,0,0
5847,5848,@@1894012,homeless,ng,"It was about noon . The heat from the afternoon sun baked Oshodi with intensity , and perspiration ran down the cheeks of the folks plying their trade in the chaotic commercial environment . A young teenager sat on a fence close to the main road . At that particular time , a good number of his peers would be in school . But he was inside the scorching sun , trying to eke out a living . He eagerly hoped to see a commercial driver that would hire his services for that day . Meet Seun Fola ? jin , a 17-year-old homeless teenager who has been living underneath the bridge at Oshodi since 2011 .",1,3,[1 0 1 0 0 1 0],596,1,0,1,0,0,1,0
6135,6136,@@2144930,refugee,ph,"In September , a photo of the lifeless body of toddler Aylan Kurdi face-down on a Turkish beach changed the way Europeans viewed the refugees arriving at their borders . Hostility turned to a sense of humanitarian duty .",1,3,[0 0 0 0 0 1 0],220,0,0,0,0,0,1,0
9646,9647,@@19904448,hopeless,sg,"OCN has always been brave in showing real stories even if it borders to horrifying scenes . I swear those school rascals made me feel hopeless about the disappointing bullying situation happening with the youth these days . *sigh The vulnerable heroine is set to endure darker days in the future . With those maniacal villains leering at her like a prey , I might end up saving her if those four country bumpkins will not . *grins Now we have to wait and see how the plot will work by tapping these high school boys as heroes of the story .",1,3,[1 0 1 0 1 1 0],540,1,0,1,0,1,1,0
2814,2815,@@7559666,vulnerable,gb,"A spokesman for Cygnet Hospital Woking , which runs the unit , said : ' We support some very vulnerable people , to whom we have a duty of care , a key part of which is respecting patients ' confidentiality . Therefore , it would not be appropriate for us to comment on an individual case .",1,4,[1 0 0 0 0 0 0],290,1,0,0,0,0,0,0
7319,7320,@@2913535,refugee,lk,""""""" This was a very encouraging statement , and it was on this basis that we have been following up by trying to facilitate the return of the refugees back to Sri Lanka , """" he added . <h> Still languishing in camps""",1,3,[0 0 0 0 0 1 0],216,0,0,0,0,0,1,0
7462,7463,@@23936816,refugee,in,"But do n't forget as the title subtly but unmistakably reminds us , Sudani From Nigeria is all about our fractured identities . In an African nation torn by civil war football is the only passport to a better life for antsy youngsters . Many make it but more fall by the wayside . The African presence in Indian football goes a long way ( remember the Kenyan , Chima Okorie ? ) and in the past two decades , the engine of Kerala football , the sevens soccer , has hummed to the footfalls of African students and youngsters . It is awfully surprising that it took all this while to have a peep into that dark secret of what makes them football refugees .",1,3,[0 0 1 0 1 1 0],653,0,0,1,0,1,1,0
6555,6556,@@16014180,in-need,ie,"Although no one from the site responded to the Irish Sun , they had posted they wanted to do something for those in need over Christmas .",1,4,[1 1 0 0 0 0 0],137,1,1,0,0,0,0,0
711,712,@@20389516,immigrant,us,"The fate of nearly 790,000 young undocumented immigrants is in the hands of a deeply divided Congress .",1,2,[1 0 0 0 0 1 0],103,1,0,0,0,0,1,0
4217,4218,@@25310832,vulnerable,ke,""""""" We need to grow the economy in a way that we are helping those that are struggling -- families that are going to difficult times , and those that are in vulnerable situations , """" he said .""",1,3,[1 1 0 0 0 0 0],194,1,1,0,0,0,0,0
4533,4534,@@20942363,homeless,au,"I can only imagine what it must be like for women faced with the prospect of homelessness . For me , the real fear would be thinking I did n't belong anywhere . That I had no home , in the sense of the word that goes well beyond walls and a roof .",1,3,[0 0 0 1 0 1 0],247,0,0,0,1,0,1,0
8205,8206,@@25353932,immigrant,au,"In an unmarked brick building , a few blocks from the Mexican border , immigrant parents clutched folders of birth certificates and asylum paperwork and sat on folding chairs , waiting to use a single , shared landline phone .",1,3,[0 0 0 0 0 1 0],226,0,0,0,0,0,1,0
5974,5975,@@15718021,disabled,bd,To mark the International Day of Persons with Disabilities Satkhira district administration and Department of Social Services hold a grand rally in the district town yesterday DHAKA TRIBUNE <h> International Day of Persons with Disabilities was observed across the country yesterday with a call for removing all barriers of the disabled and working for their welfare .,1,2,[1 1 0 0 0 0 0],368,1,1,0,0,0,0,0
515,516,@@14324577,hopeless,gh,The group believes that only a Nana Addo/Bawumia administration can arrest the depth of hopelessness that the youth have fallen into and restore the dreams of an inclusive and prosperous nation .,1,3,[1 0 1 1 0 1 0],195,1,0,1,1,0,1,0
762,763,@@7691904,migrant,gh,Part of the result now is the massive exodus of Africans from the continent to seek greener pastures in Europe . It is sad to see scores of young people die trying to cross the Sahara and Mediterranean into paradise . It is sad when our televisions show hundreds of immigrants trapped between the sea and fenced territories in Europe because they can not enter . What are they fleeing from ; why ca n't they stay at home ? This indeed is a million dollar question . They are fleeing from mismanaged economies that could have otherwise done well ; they are fleeing from years of bad politicking which has given birth to some of the worst policies the world has ever known .,1,4,[1 0 1 1 1 1 0],672,1,0,1,1,1,1,0
588,589,@@25571999,in-need,gb,"""Commenting on the recognition Ahmed Said Al Ibrahim General Manager &amp; Chief Corporate Services Officer noted : """" Blood donation helps healthcare institutions provide safe blood units for those in need of urgent blood transfer . We are honored to receive the recognition by the Ministry of Health represented by the Department of Blood Banks Services . The appreciation will motivate us to organize more blood donation drives . As we all know that donating blood is a noble thing to do and it helps safe lives and enhances the health and wellbeing of those who need it the most . """"""",1,2,[1 0 0 1 0 0 0],588,1,0,0,1,0,0,0
