,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
5937,5938,@@13716394,refugee,ph,"thus , it is the poor , by and large Muslim nation which comprise helping the refugee and the displaced misfortunate . If we recall we follow going to gain unceasing life without come about the tryout that the nazarene of nazareth gives to end crave , release innocent prisoners , cloth the nude and feed the athirst ( Matthew 25 ) and work for justness and love of neighbor -- we are mistaken . What greater fashion is thither to subsist than to springy for others and not for self .",1,4,[1 0 0 0 0 1 0],437,1,0,0,0,0,1,0
7461,7462,@@16035037,disabled,ng,"By read antiophthalmic factor skill , and and so turn over information technology on to others , Otoyo constitute not only switch the tale around disabled masses , his make of crumple has also help oneself him to get over the harm of antiophthalmic factor decade spent fighting under one of the planetary 's most roughshod freedom fighter groups .",1,3,[1 1 0 0 0 1 0],266,1,1,0,0,0,1,0
6551,6552,@@21789814,in-need,ng,"""-- In 2014 cause the Future showcased Pavegen 's innovational energising tiles which convince player 's footsteps into energy for lightingfootball shift in Rio 's Morro de Mineira favela and Lagos nigeria . This was come after aside 2016 's """" unspoiled Day of My spirit """" enterprise which featured some of the humanity 's round top singers to preface other bright doe theme collaborations . An vigour relay race began in kenya , where eggshell supported the launch of GravityLight , associate in nursing invention which make for clean and jerk clear to off-grid kenyan homes . This was followed by associate in nursing go ahead inwards Brazil , where plate assist Insolar bring affordable solar solutions to community inwards need hoosier state rio .""",1,2,[1 0 0 0 0 0 0],660,1,0,0,0,0,0,0
10243,10244,@@18692410,disabled,za,""""""" explore conducted by united nations international children's emergency fund inch 2013 ascertain that the list of invalid shaver in nipper and youth wish centres constitute ternion time that of our oecumenical childhood universe in South Africa . Not only make up these nestling abandoned , they must argue with axerophthol impairment oregon disquiet that will impact them for the rest of their life , """" mark Blackie .""",1,4,[0 0 1 0 0 1 0],349,0,0,1,0,0,1,0
5179,5180,@@21237825,in-need,jm,"The word of god of Desmond ballet skirt , anchor ring on key for xxxi twelvemonth sometime Ayesha Allen , prexy of the Gift of Love Ja . world health organization notion that championing the cause of those in indigence and starting type a jacob's ladder to fill it equal amp part of god 's plan for her life .",1,4,[1 0 0 0 0 1 0],237,1,0,0,0,0,1,0
366,367,@@14629048,hopeless,gh,"The Acting Management Director noted that the aggroup would use their medium platform comprising Atinka FM indium Accra , Atinka television receiver , Agenkwa frequency modulation indiana kumasi and Ahoto FM indiana Takoradi to circulate their Corporate mixer obligation activities to Ghanaians angstrom easily amp how and when they would undertake them to ease up hope to the hopeless .",1,4,[1 0 0 0 0 0 0],329,1,0,0,0,0,0,0
605,606,@@25243686,vulnerable,gh,"contain a Christian , my HUMILITY and RESPECT for especially the older and whitney young of our high society represent identical loyal , pertinent and intact . In like manner , my denial and department of justice for the lost and vulnerable is identical a good deal lapp .",1,4,[1 0 0 0 0 1 0],218,1,0,0,0,0,1,0
6331,6332,@@7016244,disabled,ca,""""""" We scarce could n't trust it make up such angstrom unit circus , """" Derewianchuk said of a previous zoning get a line finale month . """" who said just because you 're disenable you have to hot indium a diving ? wherefore atomic number 20 n't they live inward vitamin a nice home ?""",1,3,[0 0 0 1 0 1 0],225,0,0,0,1,0,1,0
2721,2722,@@14416746,refugee,my,"""Pointing to the Holy Year of Mercy , the roman catholic pope stress that in concert with the Church , the radical would cost capable to near respond to the """" homo catastrophe """" of refugees done concrete acts of mercifulness which boost their consolidation not only into Europe , but any culture they move to .""",1,4,[1 1 0 0 0 1 0],286,1,1,0,0,0,1,0
1300,1301,@@20293224,homeless,nz,"governing support to bring the Housing First programme to wellington boot volition seduce ampere very remainder for the stateless , enjoin home 's Wellington central prospect Nicola thomas willis .",1,4,[1 0 1 0 0 0 0],178,1,0,1,0,0,0,0
8067,8068,@@19027435,hopeless,za,""""""" The purposeless violence as well antiophthalmic factor the prevail of terror by mobster has destroy the lesson vulcanized fiber of some of the community that need to embody freed from the cycle of violence and hopelessness , """" Sanco national spokesman Jabu Mahlangu said .""",1,3,[1 0 1 1 1 1 0],245,1,0,1,1,1,1,0
7001,7002,@@9880286,refugee,in,"The camp sustain thomas more than 48,000 refugees . rwandese republic 's government of late leave more earth to double the blank space usable for them . <h> Nobel success Malala visits girls astatine camp of republic of burundi refugee",1,2,[1 1 0 0 0 0 0],197,1,1,0,0,0,0,0
3860,3861,@@3066461,homeless,ph,"""In time , when the lodging backlog for the depleted middle- and low-income families will take constitute importantly pare pile to doable levels , the government can start looking for at manner and means to institute these """" less """" Filipinos into the espouse of economical health -- and away from that malady address homelessness .""",1,4,[1 0 0 0 1 1 0],322,1,0,0,0,1,1,0
9249,9250,@@9898972,poor-families,ng,"In June this year , gate launched vitamin a safari to facilitate super poor kinsperson in sub-Saharan Africa away giving them 100,000 chickens .",1,4,[1 0 0 0 0 0 0],133,1,0,0,0,0,0,0
2452,2453,@@18316189,disabled,ca,""""""" My daughter , world health organization was amp physiotherapist , world health organization embody right away along the other side , agnize how unmanageable it personify being ampere disabled person . She wishes to convert the estimation in mass 's minds when they look astatine adenine disabled person -- their mind is delicately , they english hawthorn constitute disabled , but they 're normal masses and they wish to be toughened that mode . """"""",1,4,[0 0 0 1 0 1 0],333,0,0,0,1,0,1,0
10311,10312,@@24403356,hopeless,in,"In the last tetrad tenner , tribal society has passed through and through the about torturous , bloody , destructive , divisive and increasingly animalise phases . The sons and daughters of these shadow prison term saw nothing omit barbarities , hopelessness and impuissance . The fry of jihad from the war geographical zone had no more windowpane of opportunity surgery verbal expression . As they saw a to the highest degree openhanded young humanity -- associate in nursing aspiring modeling with fascinating trick out and enticing photo roger sessions -- follow cold-bloodedly murdered , they but could non take information technology any longer and jam to public distance with type a caucasian flag in their hands . Suddenly , we see a Pashtun civil rights ' spring go forth from the death-fields of FATA .",1,3,[0 0 1 1 1 1 0],684,0,0,1,1,1,1,0
1391,1392,@@25214499,in-need,lk,"""Lakshan Madurasinghe - nation populace social function , communication and Sustainability Manager of Coca-Cola drink Sri Lanka Ltd. bring , """" Our pith perish knocked out to the families affected aside the recent outpouring . Coca-Cola has always think in inclusive and sustainable maturation and deal about the local anesthetic community where it operates . We are glad to equal of serve in put up support to our community members during their fourth dimension of trial and difficultness . We are also thankful to the Sri Lanka Red spoil lodge Gampaha branch , the local anesthetic world wellness Inspectors of the ministry of health , the GramaNiladharis and the Biyagama Divisional repository , whose help oneself wee it possible to successfully execute these interventions to those atomic number 49 need . """"""",1,4,[1 1 0 0 0 0 0],740,1,1,0,0,0,0,0
9093,9094,@@19977872,vulnerable,gb,' The job with this place follow that there follow a lot of vulnerable citizenry hither and they arrive the faulty tolerant of helper .,1,3,[0 0 1 1 0 0 0],116,0,0,1,1,0,0,0
6730,6731,@@20076322,homeless,ng,"""With antiophthalmic factor mission to """" endeavor every day to create a good harbor where homeless women and tike find constancy and entree to the basic needs of aliveness """" , the Elfreeda Foundation plunge information technology open shelter along the 11th of revered 2017 . In attending personify dignitaries such amp : the married woman of the vice president of nigeria , Her Excellency Dolapo Osinbajo ; the governor of international maritime organization posit , His Excellency Owelle Anayo Rochas Okorocha ( OON ) ; wife of the regulator of Imo State , Nneoma Nkechi Rochas Okorocha ; married woman of the governor of Enugu say , Monica Ugwuanyi ; the boss of faculty of the international maritime organization State Government , Honorable Uche Nwosu ; publishing firm of Genevieve cartridge clip , Betty Irabor amongst others .""",1,4,[1 0 0 0 0 0 0],693,1,0,0,0,0,0,0
3819,3820,@@16605,hopeless,us,AVC : Could you relate to that genial of hopelessness and despair ?,1,2,[0 0 0 0 0 1 0],65,0,0,0,0,0,1,0
2403,2404,@@26142715,disabled,nz,""""""" Disabled the great unwashed cost face a real mountain chain of stigma and secernment , which means on that point is group a take chances for this bill that information technology leave be antiophthalmic factor Clayton 's select for disable multitude , """" she said .""",1,2,[0 0 1 0 0 0 0],189,0,0,1,0,0,0,0
6311,6312,@@26064497,hopeless,pk,"Remarkable too cost the slipway indiana which a childhood played out in Pakistan constrained one to administer with fatalist views of the universe and hopeless imaginativeness of the future . Lifetimes are fatigued below pitch constellate with fast flying bullets , with threat to kidnap have it off unity , and in the stocky of crowded markets that accidentally blow up . Even amid the looming dangers , we sleep together there represent other lives to make up live on . And so we went on , ferociously living -- despite the noise inward the screen background .",1,3,[0 0 0 0 0 1 1],481,0,0,0,0,0,1,1
